"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-03","5.59",",,W",,,"0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","54",",,W",,,"  220",",,W","  220",",,W","14.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-04","5.82",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"75",",,W","50",",,W",,,"  290",",,W","  310",",,W","18.1",",,W","36.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-05","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"63",",,W","46",",,W",,,"  280",",,W","  250",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-06","5.59",",,W",,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"52",",,W","45",",,W",,,"   60",",,W","   60",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-07","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","46",",,W",,,"  290",",,W","  250",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-08","4.25",",,W",,,"0.45",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"57",",,W","36",",,W",,,"  300",",,W","  310",",,W","15.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-09","8.95",",,W",,,"0.03",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"48",",,W","34",",,W",,,"  280",",,W","  280",",,W","21.0",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-10","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"64",",,W","39",",,W",,,"  250",",,W","  230",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-11","5.82",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"61",",,W","44",",,W",,,"  270",",,W","  240",",,W","19.9",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-12","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"59",",,W","43",",,W",,,"  280",",,W","  260",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-13","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"64",",,W","41",",,W",,,"  280",",,W","  280",",,W","13.0",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-14","2.24",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","47",",,W",,,"  160",",,W","  130",",,W","10.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-15","4.92",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"84",",,W","60",",,W",,,"  260",",,W","  220",",,W","14.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-16","3.80",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"77",",,W","59",",,W",,,"  150",",,W","  250",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-17","3.13",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"69",",,W","55",",,W",,,"  130",",,W","  120",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-18",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-19",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"68",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-20",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"66",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-21",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"68",",,W","46",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-22",,,,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"77",",,W","54",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-23",,,,,"0.65",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","55",",,W",,,,,,,,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-24",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"67",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-25",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"71",",,W","55",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-26",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"78",",,W","58",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-27",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"79",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-28",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"76",",,W","64",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-29",,,,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"81",",,W","67",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-30",,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"81",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-05-31",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","56",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-01",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"70",",,W","51",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-02",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"72",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-03",,,,,"0.45",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"79",",,W","60",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-04",,,,,"0.16",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"84",",,W","66",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-05",,,,,"0.26",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"79",",,W","69",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-06",,,,,"0.06",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"86",",,W","70",",,W",,,,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-07",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"76",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-08",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"79",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-09",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-10",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"85",",,W","70",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-11",,,,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"84",",,W","70",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-12",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"85",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-13",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"75",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-14",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"74",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-15",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"75",",,W","59",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-16",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"78",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-17",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"78",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-18",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"77",",,W","65",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-19","2.46",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"83",",,W","65",",,W",,,"  220",",,W","  220",",,W","6.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-20","1.79",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"86",",,W","70",",,W",,,"  210",",,W","  160",",,W","6.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-21","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"88",",,W","70",",,W",,,"  200",",,W","  210",",,W","10.1",",,W","23.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-22","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"90",",,W","72",",,W",,,"  170",",,W","  260",",,W","8.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-23","2.46",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","74",",,W",,,"  170",",,W","  260",",,W","13.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-24","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"86",",,W","74",",,W",,,"  260",",,W","  280",",,W","12.1",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-25","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","72",",,W",,,"  230",",,W","  170",",,W","8.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-26","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","69",",,W",,,"  260",",,W","  270",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-27","2.68",",,W",,,"0.09",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","72",",,W",,,"  220",",,W","  210",",,W","12.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-28","2.24",",,W",,,"0.11",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"90",",,W","70",",,W",,,"  260",",,W","  260",",,W","12.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-29","3.36",",,W",,,"0.58",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","65",",,W",,,"  340",",,W","  170",",,W","33.1",",,W","47.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-06-30","3.13",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","67",",,W",,,"   40",",,W","   40",",,W","12.1",",,W","16.1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-01","2.24",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","67",",,W",,,"   70",",,W","   80",",,W","12.1",",,W","16.1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-02","3.36",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","68",",,W",,,"   30",",,W","   10",",,W","12.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-03","3.58",",,W",,,"0.13",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"90",",,W","71",",,W",,,"   50",",,W","   50",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-04","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","68",",,W",,,"   60",",,W","   40",",,W","10.1",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-05","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","72",",,W",,,"  250",",,W",,,"10.1",",,W",,,,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-06","2.91",",,W",,,"0.54",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"96",",,W","70",",,W",,,"  240",",,W","  230",",,W","17.0",",,W","31.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-07","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"82",",,W","72",",,W",,,"  130",",,W","  120",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-08","2.46",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"83",",,W","75",",,W",,,"  210",",,W","  210",",,W","21.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-09","2.68",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"89",",,W","75",",,W",,,"  150",",,W","  210",",,W","8.9",",,W","17.0",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-10","7.16",",,W",,,"2.54",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"77",",,W","73",",,W",,,"  130",",,W","  140",",,W","17.0",",,W","31.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-11","3.36",",,W",,,"0.76",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"83",",,W","72",",,W",,,"  230",",,W","  200",",,W","12.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-12","4.92",",,W",,,"0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"87",",,W","71",",,W",,,"  250",",,W","  230",",,W","12.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-13","4.03",",,W",,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"86",",,W","70",",,W",,,"  270",",,W","  280",",,W","13.0",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-14","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"85",",,W","70",",,W",,,"   20",",,W","  300",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-15","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"82",",,W","70",",,W",,,"   50",",,W","   60",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-16","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"78",",,W","69",",,W",,,"  140",",,W","  140",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-17","2.01",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"84",",,W","69",",,W",,,"   50",",,W","  170",",,W","8.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-18","1.34",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"91",",,W","72",",,W",,,"  240",",,W","  130",",,W","6.9",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-19","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"94",",,W","77",",,W",,,"  240",",,W","  260",",,W","8.1",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-20","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"93",",,W","81",",,W",,,"  280",",,W","  270",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-21","1.79",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"91",",,W","77",",,W",,,"  250",",,W","  150",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-22","2.91",",,W",,,"1.42",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","72",",,W",,,"  280",",,W","  300",",,W","23.0",",,W","35.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-23","4.47",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"86",",,W","73",",,W",,,"  250",",,W","  230",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-24","3.13",",,W",,,"0.19",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"80",",,W","72",",,W",,,"   60",",,W","  230",",,W","13.0",",,W","19.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-25","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"88",",,W","72",",,W",,,"  230",",,W","  220",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-26","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","77",",,W",,,"  280",",,W","  290",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-27","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"93",",,W","76",",,W",,,"  230",",,W","  230",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-28","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"93",",,W","80",",,W",,,"  240",",,W","  240",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-29","1.57",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"90",",,W","77",",,W",,,"  230",",,W","  210",",,W","8.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-30","2.91",",,W",,,"0.08",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"92",",,W","74",",,W",,,"  240",",,W","  230",",,W","12.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-07-31","1.57",",,W",,,"0.78",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"82",",,W","70",",,W",,,"   50",",,W","   50",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2020-08-01","2.24",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"88",",,W","71",",,W",,,"  150",",,W","  170",",,W","8.9",",,W","21.9",",,W",,,,,,,,,,,,,,
